OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.585,0.884,0.104,0.436,0.998,6.941060086881673,-10.079595159328262,1.1641360641178233
0.593,0.884,0.11,0.466,1.0,6.6183348215007465,-10.309561976654937,0.9945865193154282
0.601,0.884,0.108,0.466,1.0,7.222496242923113,-14.10110124025176,1.0278782241778666
0.609,0.884,0.116,0.442,1.0,7.336425199727679,-7.852290299325496,0.8251128296588924
0.617,0.884,0.084,0.476,0.998,7.340674749535175,-8.202376352817852,0.8105997766809285
0.625,0.884,0.104,0.454,1.0,7.5761182996915295,-7.344935362952465,0.8633744175263601
0.633,0.884,0.102,0.484,1.0,7.396591612760106,-8.794055260514096,0.8763855216344029
0.641,0.884,0.118,0.494,1.0,6.442768596927315,-10.207202715677075,0.6783660963312645
0.649,0.884,0.09,0.458,0.998,7.441012352281636,-11.731433355660139,0.5620609802080272
0.657,0.884,0.114,0.472,1.0,7.637479130779852,-10.035721864985051,0.5843765255549059
0.665,0.884,0.102,0.456,1.0,6.823531358384652,-7.021690478587152,0.599531902508014
0.673,0.884,0.124,0.54,1.0,6.3013579982665116,-8.661622176394763,0.45248633295131674
0.681,0.884,0.11,0.506,1.0,5.6729045649576,-8.627507874993976,0.47123698892516147
0.689,0.884,0.106,0.524,1.0,5.8510188747263925,-10.121571845267201,0.30346881713348345
0.697,0.884,0.116,0.536,1.0,6.669903132505617,-7.882045847016691,0.3748719247686747
0.705,0.884,0.124,0.548,1.0,6.52774820640634,-7.086609543934292,0.3315311859123923
0.713,0.884,0.156,0.548,1.0,6.009173592088888,-7.980408112852038,0.3619163883128875
0.721,0.884,0.126,0.508,1.0,9.400331485410215,-6.836496475332499,0.31255144582780775
0.729,0.884,0.144,0.566,1.0,7.063227708306168,-8.359880203803211,0.38543690013298315
0.737,0.884,0.128,0.55,1.0,5.890142258360576,-6.0270100753308355,0.2698956447648083
0.745,0.884,0.128,0.552,0.998,6.247523375737498,-8.165257854735344,0.2586007176864626
0.753,0.884,0.108,0.59,1.0,6.7201109629133935,-7.273290160055691,0.15082811917602565
0.761,0.884,0.152,0.564,0.998,6.168227480440099,-8.395919774470308,0.22579353868429344
0.769,0.884,0.128,0.546,1.0,6.087793605747502,-8.177679321739049,0.1702820896417833
0.777,0.884,0.144,0.606,1.0,5.597655265683749,-6.237911397410833,0.2172780849229302
0.785,0.884,0.162,0.61,1.0,6.81700351663201,-6.007116531653394,0.14486176135423634
0.793,0.884,0.164,0.608,1.0,6.175174365484457,-5.092995910185468,0.2030519393934213
0.801,0.884,0.148,0.604,1.0,7.195727250851522,-7.654786028602511,0.1757431484199751
0.809,0.884,0.158,0.618,1.0,5.157037943799676,-4.335068318419983,0.05174951505190849
0.817,0.884,0.172,0.606,1.0,4.319013708418258,-6.214209291191192,-0.04337308053217323
0.825,0.884,0.194,0.644,1.0,5.492441301814261,-7.22385155046186,0.05785406036221274
0.833,0.884,0.168,0.662,1.0,6.27142674545335,-4.048750197635581,0.0894463005100416
0.841,0.884,0.198,0.682,1.0,10.072577253454241,-4.58842594081748,0.12346998271852176
0.849,0.884,0.17,0.634,1.0,6.527100946519206,-4.390297167784633,0.040171836531966
0.857,0.884,0.238,0.684,1.0,9.818883426309952,-3.364508117018877,0.08096626244445856
0.865,0.884,0.226,0.682,1.0,6.707354458427918,-4.090517094367016,-0.0057040660516212505
0.873,0.884,0.198,0.666,1.0,4.7909968209854465,-2.999820358475044,-0.03614210503871728
0.881,0.884,0.228,0.68,1.0,5.296054644294803,-3.236944919996537,0.06117138260004003
0.889,0.884,0.264,0.72,1.0,5.328252656827811,-0.889,-0.007346018595024725
0.897,0.884,0.264,0.726,1.0,6.438292520482463,-0.897,-0.003014185869451662
0.905,0.884,0.274,0.694,1.0,6.972593606960107,-0.905,-0.03774727737014004
0.913,0.884,0.29,0.698,1.0,4.854601984377004,-0.913,-0.012893931356191268
0.921,0.884,0.268,0.73,1.0,6.09679184703382,-0.921,0.04390717480964579
0.929,0.884,0.308,0.744,1.0,5.161550266543596,-0.929,-0.026554115518748336
0.937,0.884,0.294,0.736,1.0,4.415669644835703,-0.937,-0.04551629017090888
0.945,0.884,0.322,0.774,1.0,4.966622434410581,-0.945,-0.06684890286379892
0.953,0.884,0.302,0.756,1.0,7.921573153857101,-0.953,-0.10389792567849941
0.961,0.884,0.308,0.774,1.0,9.233560531800602,-0.961,-0.12340440684745693
0.969,0.884,0.282,0.748,0.998,4.677946079069933,-0.969,-0.1046745568973631
0.977,0.884,0.324,0.758,1.0,6.080705122413409,-0.977,-0.09176991760898054
0.985,0.884,0.348,0.768,1.0,8.815844647105619,-0.985,-0.11827365479460566
0.993,0.884,0.326,0.758,1.0,6.040957738511352,-0.993,-0.1402386895540168
0.001,0.892,0.016,0.048,0.182,66.4657745826566,-0.991,11.97064857931455
0.009,0.892,0.04,0.248,0.522,47.24601316939988,-8.838,19.96132226641456
0.017,0.892,0.038,0.284,0.756,40.35381165423012,-16.388,22.348915423159845
0.025,0.892,0.052,0.25,0.874,35.25771928605966,-24.675,22.69451826344496
0.033,0.892,0.034,0.26,0.918,36.440141223064444,-30.041168029276008,22.141431604436555
0.041,0.892,0.028,0.244,0.942,35.200959577980115,-34.56312107293253,20.55750432108358
0.049,0.892,0.02,0.222,0.924,30.278883235338437,-32.90707950194271,18.716412571261444
0.057,0.892,0.03,0.224,0.924,27.597149538144215,-31.044226715503406,17.206301587396528
0.065,0.892,0.03,0.252,0.94,26.19935867879118,-50.56674536458045,16.563960038235074
0.073,0.892,0.034,0.238,0.93,25.8015893909814,-36.542294161587755,15.630995462211805
0.081,0.892,0.038,0.27,0.942,25.216408037501882,-43.115542778051136,14.866444476626086
0.089,0.892,0.028,0.21,0.938,26.299012089011057,-32.950882133481464,13.639091633329798
0.097,0.892,0.034,0.26,0.94,22.994875003459306,-22.016302304664002,13.356608145856391
0.105,0.892,0.032,0.224,0.942,23.3962397829563,-22.127760895179776,12.182701558390493
0.113,0.892,0.04,0.274,0.94,23.021806943534195,-34.907930729618045,12.28953094750347
0.121,0.892,0.034,0.232,0.954,23.35974793085734,-27.57996567068077,11.52436258828492
0.129,0.892,0.032,0.274,0.966,18.708942074718575,-14.172259740443206,11.072132055250291
0.137,0.892,0.044,0.262,0.944,19.40514957729654,-28.861081728153362,10.161309113264176
0.145,0.892,0.046,0.242,0.944,20.00191023008381,-35.121025226910064,9.680336119218726
0.153,0.892,0.044,0.248,0.962,20.320379013929433,-19.1916092318907,9.70271247949311
0.161,0.892,0.052,0.276,0.966,19.263774795551647,-23.615616937735584,9.040140415814026
0.169,0.892,0.038,0.246,0.962,22.301751704719017,-29.287297541574745,8.67867797518514
0.177,0.892,0.042,0.242,0.966,20.957105521749227,-18.51512388962401,8.2829548997877
0.185,0.892,0.044,0.268,0.966,15.390235137708231,-26.245631215247784,8.056187921775171
0.193,0.892,0.034,0.262,0.978,16.4742538056935,-32.287691515915306,7.851303009612695
0.201,0.892,0.044,0.276,0.952,16.87001465872103,-43.37606304627498,7.002617558916659
0.209,0.892,0.042,0.25,0.984,15.685961018166836,-43.03834652721572,7.207969511784484
0.217,0.892,0.054,0.276,0.98,16.08475741198241,-27.747204388326033,7.023277660535916
0.225,0.892,0.046,0.298,0.976,14.812080734255606,-24.428803732566525,6.486815536563805
