OBSERVE_COST,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.3031,0.267,0.983,1.0,7.377479705402203,-5.760671385112856,0.6491945552249504
0.3041,0.298,0.991,1.0,7.846340092656709,-5.118492191455741,0.6232218957261182
0.3051,0.28,0.988,1.0,6.418617572040679,-7.5754264193585215,0.5488134452803727
0.3061,0.257,0.982,1.0,7.497570853707318,-7.371850495621766,0.5039480335450633
0.3071,0.294,0.986,1.0,7.591972186083127,-6.548283316074845,0.6228729774304363
0.3081,0.277,0.983,1.0,13.411326290240304,-5.656018572624006,0.6357996391506091
0.3091,0.277,0.978,1.0,5.756175849680611,-5.74444330224097,0.5334241009289903
0.3101,0.281,0.98,1.0,8.065888626773372,-6.680183936533201,0.5044469234107255
0.3111,0.272,0.983,1.0,7.561497328016367,-4.9833018503214594,0.5460071620197338
0.3121,0.262,0.982,1.0,7.764739822835804,-6.207356651280573,0.5395328482886587
0.3131,0.272,0.982,1.0,7.39984305460729,-6.193945460275906,0.5277565587679351
0.3141,0.273,0.984,1.0,6.746588512743547,-8.3487243779195,0.5142647053488095
0.3151,0.272,0.979,1.0,8.07256585838904,-8.513692001047712,0.5068113782740518
0.3161,0.298,0.979,1.0,6.054233828759212,-8.209564726055442,0.5127334379807
0.3171,0.276,0.99,1.0,9.739096377793075,-4.920419673608039,0.596746794699663
0.3181,0.283,0.983,1.0,6.346371402020648,-6.445454503266679,0.5346371650788854
0.3191,0.257,0.979,1.0,6.290331263250941,-5.401419252312409,0.5859723317482565
